internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year
THELEGOMOVIEVIDEOGAME,The LEGO Movie: Videogame,/game/the-lego-movie-videogame/,UQt11HAN0I3rqMVuWjeBlEp%2B%2FMRVQevsyMc1at5RcvM%3D,1,106697,3.99,19.99,1,80.040020,68,Very Positive,84,1736,267530,1391731200,1764887868,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/267530/capsule_231x87.jpg?t=1729804839,2014-02-07 00:00:00+00:00,2014
SOLARIX,Solarix,/game/solarix-2014/,sV6g5kWZjqfj8tmsZt1FTGD2bTloREkbwYVpblQ0h0I%3D,1,143240,3.99,19.99,1,80.040020,47,Mixed,60,212,284990,1430352000,1765231273,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/284990/capsule_231x87.jpg?t=1713359536,2015-04-30 00:00:00+00:00,2015
LEGOJURASSICWORLD,LEGO Jurassic World,/game/lego-jurassic-world/,zHymqG9Yrqur8McH2Up9mbk588e83IGr7IHSXTRLmSg%3D,1,143051,3.99,19.99,1,80.040020,72,Very Positive,89,3276,352400,1433980800,1764887782,7.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/352400/capsule_231x87.jpg?t=1745540350,2015-06-11 00:00:00+00:00,2015
FARMFRENZYCOLLECTION,Farm Frenzy Collection,/game/farm-frenzy-collection/,ncYpHODRMtqInUvd%2FxeTccDNNUmyy%2BhOZFrEzX9zPMk%3D,1,145535,3.99,19.99,1,80.040020,0,Very Positive,95,473,391000,1440115200,1764182491,4.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/391000/capsule_231x87.jpg?t=1725544550,2015-08-21 00:00:00+00:00,2015
LEGOMARVELSAVENGERS,LEGO MARVEL's Avengers,/game/lego-marvels-avengers/,4gQ04axPjZ5FS9JzHkn4d3w6pmL9381%2Bbr6gs2b0C4k%3D,1,147573,3.99,19.99,1,80.040020,64,Very Positive,84,1930,405310,1453766400,1764887739,7.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/405310/capsule_231x87.jpg?t=1757413472,2016-01-26 00:00:00+00:00,2016
THETAKEOVER,The TakeOver,/game/the-takeover/,TATY3RUZOuE7CCo5XbWrvr%2Bg%2Fq07sNVtgbiMEGWCnqs%3D,1,149354,3.99,19.99,1,80.040020,0,Very Positive,83,1042,418620,1454371200,1764888862,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/418620/capsule_231x87.jpg?t=1576924056,2016-02-02 00:00:00+00:00,2016
LEGOSTARWARSTHEFORCEAWAKENS,LEGO Star Wars: The Force Awakens,/game/lego-star-wars-the-force-awakens/,o4XTd5OgrNEDLtQT7ydA2JD6ivEU3qnsMRBhbvSwWtQ%3D,1,149357,3.99,19.99,1,80.040020,72,Mostly Positive,78,2050,438640,1466985600,1764887797,7.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/438640/capsule_231x87.jpg?t=1757424230,2016-06-27 00:00:00+00:00,2016
DANGANRONPA2GOODBYEDESPAIR,Danganronpa 2: Goodbye Despair,/game/danganronpa-2-goodbye-despair/,KCtbS69vQB4HChtx3VpYVPG1YhwE6Z%2BTEzwpBLi0WsM%3D,1,151529,3.99,19.99,1,80.040020,83,Overwhelmingly Positive,96,11811,413420,1460937600,1764352054,7.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413420/capsule_231x87.jpg?t=1750134103,2016-04-18 00:00:00+00:00,2016
FURI,Furi,/game/furi/,1BZQwaPQ6LUuwl9ioNACkCcUAK7vySp9QLKKh9xGyKc%3D,1,154618,3.99,19.99,1,80.040020,76,Very Positive,91,6793,423230,1467676800,1765220236,8.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/423230/0b02c4f335b4d235e9928f06c792ab71a972b378/capsule_231x87.jpg?t=1760619498,2016-07-05 00:00:00+00:00,2016
MOTORSPORTMANAGER,Motorsport Manager,/game/motorsport-manager/,xuuKaPD0kJj1OMBRVZw%2BwZBMDO8zURj2dhl4e8LUWOU%3D,1,157229,3.99,19.99,1,80.040020,81,Very Positive,90,5021,415200,1478649600,1765220407,8.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/415200/7d2dd50f059c8abbec5e16f6a600dba5f8b7854b/capsule_231x87_alt_assets_1.jpg?t=1762774129,2016-11-09 00:00:00+00:00,2016
THEWARLOCKOFFIRETOPMOUNTAIN,The Warlock of Firetop Mountain,/game/the-warlock-of-firetop-mountain/,CgDLc1tycejo2eja97EA80O%2FLWCcsOhjPzHA8WHOIP0%3D,1,158144,3.99,19.99,1,80.040020,70,Mostly Positive,77,344,324740,1472601600,1765224728,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/324740/capsule_231x87.jpg?t=1726371740,2016-08-31 00:00:00+00:00,2016
SPACEEMPIRESIVANDVPACK,Space Empires IV and V Pack,,LnA1%2FNWhjjNBBvQQw446mn4NfrXuDL5sgo%2FDI3%2F8qGM%3D,1,165844,3.99,19.99,1,80.040020,0,Mostly Positive,78,651,287,0,1764960080,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/subs/287/capsule_231x87.jpg?t=1447444973,1970-01-01 00:00:00+00:00,1970
DEMONHEART,Demonheart,/game/demonheart/,pG9ITWovbnXmFjzQMqKwocXYoLhTkwV%2BGWnW759RMI4%3D,1,167664,3.99,19.99,1,80.040020,0,Very Positive,90,704,578900,1490313600,1764803405,5.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/578900/capsule_231x87.jpg?t=1724973813,2017-03-24 00:00:00+00:00,2017
EMPATHYPATHOFWHISPERS,Empathy: Path of Whispers,/game/empathy-path-of-whispers/,QHd2AzQoWE81Cep7LADy6W0xT0thVIy8VYDAliZLidU%3D,1,168939,3.99,19.99,1,80.040020,59,Mixed,59,159,291690,1494892800,1765233655,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/291690/capsule_231x87.jpg?t=1725031189,2017-05-16 00:00:00+00:00,2017
WITCHIT,Witch It,/game/witch-it/,EIMLULcrEOQZB3RyFdFiyidEudoxNVGDHQrBdkp9Ohs%3D,1,169784,3.99,19.99,1,80.040020,0,Very Positive,92,3361,559650,1603324800,1764798558,5.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/559650/6baf92066c6d4bc759b5f00f5f50c3c4a9a05692/capsule_231x87.jpg?t=1730740673,2020-10-22 00:00:00+00:00,2020
CONARIUM,Conarium,/game/conarium/,LS5p00ldOo%2BHLC6VC5pFKlHlVqjZD0qnM2yZWCgFuTg%3D,1,169927,3.99,19.99,1,80.040020,71,Mostly Positive,76,1848,313780,1496707200,1765226213,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/313780/capsule_231x87.jpg?t=1728475261,2017-06-06 00:00:00+00:00,2017
LEGOMARVELSUPERHEROES2,LEGO Marvel Super Heroes 2,/game/lego-marvel-super-heroes-2/,f%2FKcHWnLa4NVg1ZWJa%2BjSC7z0wN%2Bctb9VokAfCYh7FE%3D,1,169958,3.99,19.99,1,80.040020,0,Very Positive,83,2723,647830,1510617600,1764887716,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/647830/capsule_231x87.jpg?t=1758528447,2017-11-14 00:00:00+00:00,2017
THEESCAPISTS2,The Escapists 2,/game/the-escapists-2/,C3DmpaY6jx0DZVz3lpyu5d39OyOvHlJVfkCK8%2FWqiAw%3D,1,170783,3.99,19.99,1,80.040020,75,Very Positive,91,10993,641990,1503273600,1764887719,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/641990/capsule_231x87.jpg?t=1764006025,2017-08-21 00:00:00+00:00,2017
ASTEBREEDDEFINITIVEEDITION,Astebreed Definitive Edition,,djSY66l8SBJEOGjEGZU%2FagRMOfnvos%2Br16JoO8W27iM%3D,1,174957,3.99,19.99,1,80.040020,0,Very Positive,88,1237,283680,0,1764873803,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/283680/capsule_231x87.jpg?t=1592542994,1970-01-01 00:00:00+00:00,1970
NINEPARCHMENTS,Nine Parchments,/game/nine-parchments/,1ILkDhxmGruPovR9ZiyY%2BgjCDm89m%2Fc03dAGUqKH4Rs%3D,1,162536,3.99,19.99,1,80.040020,0,Mostly Positive,78,1332,471550,1512432000,1764968957,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/471550/a937dff4eb808bafb2c2844e3f612378870b7a8e/capsule_231x87.jpg?t=1725007138,2017-12-05 00:00:00+00:00,2017
FARMERSDYNASTY,Farmer's Dynasty,/game/farmers-dynasty/,%2F6TxFuMTqxzjwcklJgjfcI6n%2FWlw%2FYdqUYqCfmq3Skg%3D,1,187382,3.99,19.99,1,80.040020,0,Mostly Positive,70,1049,678900,1513209600,1765050058,6.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/678900/capsule_231x87.jpg?t=1761206026,2017-12-14 00:00:00+00:00,2017
AIRPORTSIMULATOR2019,Airport Simulator 2019,/game/airport-simulator-2019/,GBXiYn7frrVGaZMan9Du%2FKspCHqG%2FazxR7gbfdAVssE%3D,1,187799,3.99,19.99,1,80.040020,0,Mostly Negative,24,114,678890,1527724800,1765045029,6.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/678890/capsule_231x87.jpg?t=1728936999,2018-05-31 00:00:00+00:00,2018
THECOOKINGGAMEVR,The Cooking Game VR,/game/the-cooking-game-vr/,%2FDEdYJ2g1QLTdDP6JPRrSDRs1PqdnwbpGEKZj9pYDFk%3D,1,189572,3.99,19.99,1,80.040020,0,Mostly Positive,73,49,857180,1723161600,1765059433,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/857180/capsule_231x87.jpg?t=1723198393,2024-08-09 00:00:00+00:00,2024
GUACAMELEE2,Guacamelee! 2,/game/guacamelee-2/,ouNrvMnZx%2FaGAwVjVpfWy%2F2aOwZ8RtWC9IetBcC0b7Y%3D,1,191227,3.99,19.99,1,80.040020,84,Very Positive,91,1253,534550,1534809600,1765049884,8.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/534550/capsule_231x87.jpg?t=1764951870,2018-08-21 00:00:00+00:00,2018
THRONEBREAKERTHEWITCHERTALES,Thronebreaker: The Witcher Tales,/game/thronebreaker-the-witcher-tales/,MXSExE9i1D1PUieET9Zp7CGZGgZ62GDvffKyV9gsWOE%3D,1,192743,3.99,19.99,1,80.040020,85,Very Positive,87,4460,973760,1541721600,1764275252,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/973760/df96e4f776ce5638a5fe8a2f1556b447cd422404/capsule_231x87.jpg?t=1761829221,2018-11-09 00:00:00+00:00,2018
BIBIANDTINAADVENTURESWITHHORSES,Bibi and Tina - Adventures with Horses,/game/bibi-and-tina-adventures-with-horses/,rwJHW9MUWZAo5mixPVCVYsxRKqf8a7vuHST3hxOyxuI%3D,1,194864,3.99,19.99,1,80.040020,0,Mixed,47,23,947250,1541980800,1765234486,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/947250/capsule_231x87.jpg?t=1726473705,2018-11-12 00:00:00+00:00,2018
CHEFARESTAURANTTYCOONGAME,Chef: A Restaurant Tycoon Game,/game/chef-a-restaurant-tycoon-game/,rBdNPDk4DW%2FUnvxYgG%2FN8v8rMpXpCwaKFYlaqyOPugw%3D,1,196032,3.99,19.99,1,80.040020,0,Mostly Positive,72,1368,886900,1544054400,1764889167,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/886900/capsule_231x87.jpg?t=1747421426,2018-12-06 00:00:00+00:00,2018
THEHONGKONGMASSACRE,The Hong Kong Massacre,/game/the-hong-kong-massacre/,%2FKxrrIX%2FGrvKrBrrgxjoug1Rd%2Fe8IcPqASFiGQCIqs8%3D,1,197322,3.99,19.99,1,80.040020,68,Mostly Positive,74,1532,741510,1548115200,1764888697,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/741510/capsule_231x87.jpg?t=1757612127,2019-01-22 00:00:00+00:00,2019
IRONYCURTAINFROMMATRYOSHKAWITHLOVE,Irony Curtain: From Matryoshka with Love,/game/irony-curtain-from-matryoshka-with-love/,NR5cDKlPj2qs9BXDIhKfAzYTxcXVTkpVwAdXqfPDqRc%3D,1,201096,3.99,19.99,1,80.040020,81,Very Positive,86,384,866190,1557964800,1764803593,7.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/866190/capsule_231x87.jpg?t=1727941190,2019-05-16 00:00:00+00:00,2019
FISHINGSIMWORLDPROTOUR,Fishing Sim World: Pro Tour,,stsOTQxWtswvRw7Jpnh5rzo3ha25ABC9v99ciZuwLhA%3D,1,203306,3.99,19.99,1,80.040020,0,Mostly Positive,79,899,834280,0,1765221248,6.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/834280/capsule_231x87.jpg?t=1751544674,1970-01-01 00:00:00+00:00,1970
DRYDROWNING,Dry Drowning,/game/dry-drowning/,h6KyMoilZgqxd8oektcvvcxSVrSx0iEPCFH3w7AE2fc%3D,1,202395,3.99,19.99,1,80.040020,68,Very Positive,81,380,1077970,1564704000,1765225794,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1077970/capsule_231x87.jpg?t=1627926010,2019-08-02 00:00:00+00:00,2019
APSULOVENDOFGODS,Apsulov: End of Gods,/game/apsulov-end-of-gods/,Ofzj7nc7B60IRLJA4ouyGCi0zb6bohNpMviqNJhQvKY%3D,1,203464,3.99,19.99,1,80.040020,71,Very Positive,87,1459,960980,1565222400,1765224913,8.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/960980/capsule_231x87.jpg?t=1669708142,2019-08-08 00:00:00+00:00,2019
ESPIRE1VROPERATIVE,Espire 1: VR Operative,/game/espire-1-vr-operative/,UrhoCHcjIn%2Ft8l2JNYgJ2E1Ga6WznQjFsoMy%2BXfoSDc%3D,1,204428,3.99,19.99,1,80.040020,68,Mixed,53,377,669290,1574380800,1764267012,6.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/669290/capsule_231x87.jpg?t=1737334451,2019-11-22 00:00:00+00:00,2019
THEUNICORNPRINCESS,The Unicorn Princess,/game/the-unicorn-princess/,NjHVU55AdPNjB4edDJsCdwp%2B6ymkDULhFnwQrYdAOFk%3D,1,207182,3.99,19.99,1,80.040020,0,Mixed,62,48,970940,1573689600,1765060103,2.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/970940/capsule_231x87.jpg?t=1728937046,2019-11-14 00:00:00+00:00,2019
TOOLSUP,Tools Up!,/game/tools-up/,K9mU8Nfw1yI7Kz5J4R1YwsS89iAnqVSLC5J%2FJgrj568%3D,1,207818,3.99,19.99,1,80.040020,0,Mostly Positive,79,788,1004490,1575331200,1764873761,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1004490/capsule_231x87.jpg?t=1757675741,2019-12-03 00:00:00+00:00,2019
VAMPIRETHEMASQUERADECOTERIESOFNEWYORK,Vampire: The Masquerade - Coteries of New York,/game/vampire-the-masquerade-coteries-of-new-york/,5swZ11UKa%2Bz7iUrEf9Tkr%2BZfJ4MdbjhgylhLALggvG0%3D,1,206054,3.99,19.99,1,80.040020,70,Mostly Positive,70,1285,1096410,1576022400,1764888531,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1096410/capsule_231x87.jpg?t=1748869309,2019-12-11 00:00:00+00:00,2019
ORANGEBLOOD,Orangeblood,/game/orangeblood/,LFKMt0FptB9FV0iGIic%2FgezWB5YxiPovhBE1xtoLcRM%3D,1,209805,3.99,19.99,1,80.040020,57,Mostly Positive,70,335,1042670,1578873600,1764879594,7.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1042670/capsule_231x87.jpg?t=1734437623,2020-01-13 00:00:00+00:00,2020
LEGOTHELORDOFTHERINGS,LEGO The Lord of the Rings,/game/lego-the-lord-of-the-rings/,0%2FIRbScq90rZB9W4T4Ditx00RV0kiaJlxfJGZviI9EE%3D,1,214743,3.99,19.99,1,80.040020,80,Very Positive,89,4687,214510,1352764800,1764887696,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/214510/capsule_231x87.jpg?t=1763062068,2012-11-13 00:00:00+00:00,2012
LEGOTHEHOBBIT,LEGO The Hobbit,/game/lego-the-hobbit/,8vsyRH0aP8EWJ75ZyYz%2BMVaCbvBIzItCAGxFpa8Dy9I%3D,1,214749,3.99,19.99,1,80.040020,68,Mostly Positive,71,2109,285160,1396915200,1764887740,7.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/285160/capsule_231x87.jpg?t=1763062093,2014-04-08 00:00:00+00:00,2014
ARBORIA,Arboria,/game/arboria/,I8y%2F%2FET64N1pAk1GxTOySPuM1gqPne7d7J0n83AU2iM%3D,1,215213,3.99,19.99,1,80.040020,75,Mostly Positive,78,528,924070,1631145600,1764878394,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/924070/capsule_231x87.jpg?t=1757673947,2021-09-09 00:00:00+00:00,2021
NEONABYSS,Neon Abyss,/game/neon-abyss/,KgRl5eTsoIkD4vaxmE3ctig6211zoAeDmTlM1eHEjus%3D,1,218055,3.99,19.99,1,80.040020,74,Very Positive,86,3275,788100,1594684800,1764888164,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/788100/capsule_231x87.jpg?t=1762780723,2020-07-14 00:00:00+00:00,2020
LIBERATED,Liberated,/game/liberated/,RIUEQPaINrmI4fnmiIOcGgArvrXx2FPFlOmmppIa6h8%3D,1,203165,3.99,19.99,1,80.040020,0,Mostly Positive,77,650,875310,1596067200,1764537592,5.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/875310/capsule_231x87.jpg?t=1718140752,2020-07-30 00:00:00+00:00,2020
STREETRACING2020,Street Racing 2020,,AdBy5UTTdCpF3IX9ydtckJTjC7Js9ChxLhFskik5T5E%3D,1,221027,3.99,19.99,1,80.040020,0,,0,0,1233120,0,1764543420,1.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1233120/capsule_231x87.jpg?t=1736314698,1970-01-01 00:00:00+00:00,1970
9MONKEYSOFSHAOLIN,9 Monkeys of Shaolin,/game/9-monkeys-of-shaolin/,86D4LwVXvtWzLgRDJ3XCtCcfjOhe1VwHbG5uhWFFLZY%3D,1,221573,3.99,19.99,1,80.040020,71,Very Positive,84,685,739080,1602806400,1764182934,6.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/739080/capsule_231x87.jpg?t=1749470865,2020-10-16 00:00:00+00:00,2020
BEESIMULATOR,Bee Simulator,/game/bee-simulator/,%2FeAoe%2FqCVKHJhPIq6qjj%2F5BEljNV1Ssf0EGhJP%2Btgyo%3D,1,206207,3.99,19.99,1,80.040020,58,Very Positive,80,681,914750,1573689600,1764888705,7.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/914750/capsule_231x87.jpg?t=1761141746,2019-11-14 00:00:00+00:00,2019
ARISEASIMPLESTORY,Arise: A Simple Story,/game/arise-a-simple-story/,bMu6eb4IYk5vDTlH%2FlgaSwGEyT%2B86NrFLosCsQLaaZY%3D,1,206171,3.99,19.99,1,80.040020,79,Very Positive,91,753,866140,1575331200,1764888419,7.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/866140/capsule_231x87.jpg?t=1764944465,2019-12-03 00:00:00+00:00,2019
SPACEEMPIRESIVDELUXE,Space Empires IV Deluxe,/game/space-empires-iv-deluxe/,9Rq7i27LPpgYgHqy05KlfQeeR0VeCQ8QVlQaAWV%2F5Fo%3D,1,717,3.99,19.99,1,80.040020,0,Very Positive,87,248,1610,1139270400,1764974129,6.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1610/capsule_231x87.jpg?t=1759953528,2006-02-07 00:00:00+00:00,2006
SPACEEMPIRESV,Space Empires V,/game/space-empires-v/,fJde9rG7Kn%2BY8axt1S4llZh2RrSssZaBtoyJMhsA3kE%3D,1,1340,3.99,19.99,1,80.040020,68,Mostly Positive,72,403,1690,1160956800,1764977740,7.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1690/18df346f886a37516d54629190fa4b5b64a011c6/capsule_231x87.jpg?t=1759953536,2006-10-16 00:00:00+00:00,2006
KINGPONG,KING PONG,/game/king-pong/,uvMk8eciF9FdL53wPJuBKKhFk62B6D0L0MnJAWJpc0k%3D,1,226450,3.99,19.99,1,80.040020,0,,0,0,1501390,1613606400,1764903995,2.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1501390/capsule_231x87.jpg?t=1750429957,2021-02-18 00:00:00+00:00,2021
ANIMALDOCTOR,Animal Doctor,/game/animal-doctor/,ukDreFXTfaVbgoGSAcc%2F6GcvhYeodaXyqy3QLMmK8tU%3D,1,227731,3.99,19.99,1,80.040020,0,Mostly Negative,28,25,1033930,1616630400,1765045062,2.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1033930/capsule_231x87.jpg?t=1642666774,2021-03-25 00:00:00+00:00,2021
DEATHSDOOR,Deaths Door,/game/deaths-door/,hnQsem1EUWLrYrNeWxzi3xidD5eYMgK4bOkOC7%2FTepA%3D,1,230921,3.99,19.99,1,80.040020,85,Very Positive,93,10018,894020,1626739200,1764798162,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/894020/capsule_231x87.jpg?t=1732729764,2021-07-20 00:00:00+00:00,2021
LEGOBUILDERSJOURNEY,LEGO Builders Journey,/game/lego-builders-journey/,p5dIDfrawO2RTVVQ5L1yN7x%2Fwm6uQIH%2FPAOyYE%2BAQw8%3D,1,231292,3.99,19.99,1,80.040020,79,Very Positive,81,2306,1544360,1624320000,1764887916,7.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1544360/527af9ccd5dd3895262fccbb286f80850e1eca4a/capsule_231x87.jpg?t=1726497102,2021-06-22 00:00:00+00:00,2021
THEALIENCUBE,The Alien Cube,/game/the-alien-cube/,xVOdkzZW6LQEXfHX%2FbVvCQTKwGg2wLYArW1%2BaklP2w4%3D,1,235776,3.99,19.99,1,80.040020,72,Very Positive,80,495,1099220,1634169600,1764799501,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1099220/capsule_231x87.jpg?t=1761581035,2021-10-14 00:00:00+00:00,2021
GIANTSUPRISING,Giants Uprising,/game/giants-uprising/,cyJV%2Bu6N8v5Ld1vqVahccp%2Ff83BPs1JUu1BT9js05gU%3D,1,236655,3.99,19.99,1,80.040020,0,Mixed,58,181,1109160,1636416000,1764879744,6.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1109160/capsule_231x87.jpg?t=1757674712,2021-11-09 00:00:00+00:00,2021
GRANDMOUNTAINADVENTUREWONDERLANDS,Grand Mountain Adventure: Wonderlands,/game/grand-mountain-adventure-wonderlands/,Axen4YSLA97B%2BFbCrTsRF2w3dpk3UGsFXA8L5s62EO4%3D,1,241826,3.99,19.99,1,80.040020,0,Very Positive,92,282,1247360,1646870400,1765221015,6.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1247360/capsule_231x87.jpg?t=1721222041,2022-03-10 00:00:00+00:00,2022
TRIGONSPACESTORY,Trigon: Space Story,/game/trigon-space-story/,SBjqmHiXRwp8UmQcG4vtp7s5uAVo0pNpPTP%2BNQNuQtw%3D,1,244720,3.99,19.99,1,80.040020,0,Mixed,68,1221,1226510,1651104000,1765229861,6.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1226510/capsule_231x87.jpg?t=1700818422,2022-04-28 00:00:00+00:00,2022
THEINHERITANCEOFCRIMSONMANOR,The Inheritance of Crimson Manor,/game/the-inheritance-of-crimson-manor/,e4P1NjbKxRuO53p%2B5Gi0bYtPr0HFzxyw0VZ0ODKByKE%3D,1,245503,3.99,19.99,1,80.040020,0,Very Positive,88,789,1553120,1651708800,1764799323,5.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1553120/capsule_231x87.jpg?t=1753494882,2022-05-05 00:00:00+00:00,2022
ETERNALTHREADS,Eternal Threads,/game/eternal-threads/,PfpeXMmgT%2Byp7q02n4ZdWNHOK25am9JjfBe19OP5ayY%3D,1,246748,3.99,19.99,1,80.040020,73,Very Positive,87,455,1046790,1652918400,1765221084,8.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1046790/capsule_231x87.jpg?t=1757410022,2022-05-19 00:00:00+00:00,2022
SOULDIERS,Souldiers,/game/souldiers/,DyxT5fQOooiAIf7UJYI0OP46rommqXaqY3V7AWXAEX4%3D,1,247374,3.99,19.99,1,80.040020,77,Mostly Positive,73,766,1419160,1654128000,1764888981,7.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1419160/capsule_231x87.jpg?t=1720187905,2022-06-02 00:00:00+00:00,2022
ESCAPEGAMEFORTBOYARD2022,Escape Game - FORT BOYARD 2022,/game/escape-game-fort-boyard-2022/,%2F867nYPqpdJcgmvVXDk4lcosESZNICnWHxTB1rj2HaM%3D,1,248608,3.99,19.99,1,80.040020,0,,0,0,1921180,1657152000,1765217037,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1921180/capsule_231x87.jpg?t=1700754007,2022-07-07 00:00:00+00:00,2022
GERDAAFLAMEINWINTER,Gerda: A Flame in Winter,/game/gerda-a-flame-in-winter/,jOusq0zeUP0LyF%2BPgGeh8YnoEZvw43X%2BFziPtb4gXXI%3D,1,250531,3.99,19.99,1,80.040020,84,Very Positive,95,411,1771360,1661990400,1764697819,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1771360/capsule_231x87.jpg?t=1762780537,2022-09-01 00:00:00+00:00,2022
TRANSIENTEXTENDEDEDITION,Transient: Extended Edition,/game/transient-extended-edition/,kYzbFS9AJX%2FAyn2Os3W01Ykfm4Sruwfm5jZwa04jXKc%3D,1,255104,3.99,19.99,1,80.040020,0,Mixed,69,263,962630,1638921600,1765229468,6.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/962630/capsule_231x87.jpg?t=1728476714,2021-12-08 00:00:00+00:00,2021
BASSMASTERFISHING,Bassmaster Fishing,,qXaLZDtw3U5As16ZnET%2BYYRFD3w46GpioTDNnK%2FZkbw%3D,1,256258,3.99,19.99,1,80.040020,0,Mostly Positive,73,272,1449500,0,1765220784,6.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1449500/capsule_231x87.jpg?t=1750778165,1970-01-01 00:00:00+00:00,1970
FIGMENT,Figment,/game/figment/,5Tdz5oRNsWTUk%2BOnGKOIR8%2FJcUq9ebDrZ%2BUNJAHRcF0%3D,1,173455,3.99,19.99,1,80.040020,77,Very Positive,88,1281,493540,1506038400,1764698860,7.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/493540/capsule_231x87.jpg?t=1729500541,2017-09-22 00:00:00+00:00,2017
LIFEOFDELTA,Life of Delta,/game/life-of-delta/,VcbjebubaFeG2zHDwCg1aUep0E53Ch67e0LXw8fZma4%3D,1,258043,3.99,19.99,1,80.040020,71,Mixed,67,99,1376760,1678665600,1764103316,2.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1376760/capsule_231x87.jpg?t=1751469679,2023-03-13 00:00:00+00:00,2023
